code,carac,description,month,year,value_uss,quantity_kg
30729,import,"Scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, frozen, dried, salted or in brine, with or without shell",5,2015,209507,17060
30289,import,"Other fish, excluding livers and roes",5,2015,54000,40000
30759,import,"Octopus Octopus spp., frozen, dried, salted or in brine, with or without shell",5,2015,322707,47890
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",4,2015,1648055,866687
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",4,2015,669200,141000
30483,import,"Flatfish fillets, frozen",4,2015,417262,183500
30482,import,"Trout fillets, frozen",4,2015,285900,32750
30489,import,"Other fish fillets, frozen",4,2015,188340,61978
30759,import,"Octopus Octopus spp., frozen, dried, salted or in brine, with or without shell",4,2015,67824,11054
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",3,2015,11182394,2131800
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",3,2015,1591585,697767
30489,import,"Other fish fillets, frozen",3,2015,308836,96922
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",3,2015,140949,60000
30759,import,"Octopus Octopus spp., frozen, dried, salted or in brine, with or without shell",3,2015,468147,64689
30482,import,"Trout fillets, frozen",3,2015,484400,56000
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",3,2015,742474,166160
30325,import,"Carps, frozen",3,2015,36660,43800
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",2,2015,9531550,1707925
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",2,2015,2285171,967840
30489,import,"Other fish fillets, frozen",2,2015,337583,107702
30759,import,"Octopus Octopus spp., frozen, dried, salted or in brine, with or without shell",2,2015,35811,5038
30314,import,"Trout (Salmo trutta, Oncorhynchus mykiss, etc..), Frozen",2,2015,317793,66825
30614,import,"Frozen crabs, whether in shell or not, incl. crabs in shell, cooked by steaming or by boiling in water",2,2015,154938,7250
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",2,2015,48150,25000
30799,import,"Molluscs, fit for human consumption, whether in shell or not, frozen, dried, salted or in brine, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); flours, meals and pellets of aquatic invertebrates (other than crus",2,2015,50900,46000
30289,import,"Other fish, excluding livers and roes",2,2015,29000,20000
30759,import,"Octopus Octopus spp., frozen, dried, salted or in brine, with or without shell",1,2015,601376,75429
30489,import,"Other fish fillets, frozen",1,2015,222517,67178
30532,import,"Fish fillets of specific families, not smoked",1,2015,55049,14000
30799,import,"Molluscs, fit for human consumption, whether in shell or not, frozen, dried, salted or in brine, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); flours, meals and pellets of aquatic invertebrates (other than crus",1,2015,245101,111836
30791,import,"Live, fresh or chilled molluscs, fit for human consumption, whether in shell or not, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); fresh or chilled flours, meals and pellets of aquatic invertebrates (other than",1,2015,5192,170
30483,import,"Flatfish fillets, frozen",12,2015,344072,177000
30541,import,"Pacific salmon Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus, Atlantic salmon Salmo salar and Danube salmon Hucho hucho, smoked, incl. fillets",12,2015,94605,7154
30482,import,"Trout fillets, frozen",12,2015,66880,22000
30462,import,"Catfish fillet(Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp.), frozen",12,2015,42785,24000
30390,import,"Livers and roes of fish, frozen",12,2015,15090,360
30479,import,"Other fish fillets, frozen",12,2015,7207,1570
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",11,2015,207710,53000
30729,import,"Scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, frozen, dried, salted or in brine, with or without shell",11,2015,198787,7011
30539,import,"Other fish fillets, not smoked",11,2015,124521,23000
30482,import,"Trout fillets, frozen",11,2015,84000,21000
30532,import,"Fish fillets of specific families, not smoked",11,2015,74380,20000
30799,import,"Molluscs, fit for human consumption, whether in shell or not, frozen, dried, salted or in brine, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); flours, meals and pellets of aquatic invertebrates (other than crus",11,2015,29365,23492
30485,import,"Toothfish fillet (Dissostichus spp.), frozen",11,2015,27080,1000
30779,import,"Clams, cockle, live, in other forms",11,2015,19927,1000
30389,import,"Other fish, excluding livers and roes",11,2015,4123,1500
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",10,2015,93462,38000
30369,import,"Other specific fish families, except livers, eggs and semen",10,2015,92369,54000
30368,import,"verdinhos, congelados (exceto files, outras carnes)",10,2015,33767,25800
30432,import,"Catfish fillet (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), fresh or chilled",10,2015,15376,6050
30622,import,"Lobsters Homarus spp., whether in shell or not, live, dried, salted or in brine, incl. lobsters in shell, cooked by steaming or by boiling in water",10,2015,1652,151
30232,import,Fresh or chilled yellowfin tunas Thunnus albacares,10,2015,1266,106
30791,import,"Live, fresh or chilled molluscs, fit for human consumption, whether in shell or not, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); fresh or chilled flours, meals and pellets of aquatic invertebrates (other than",10,2015,390,8
30811,import,"Sea cucumbers, live, fresh or chilled",10,2015,91,12
30324,import,"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",9,2015,96409,56950
30479,import,"Other fish fillets, frozen",9,2015,82637,18360
30532,import,"Fish fillets of specific families, not smoked",9,2015,74103,20000
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",9,2015,56848,28000
30390,import,"Livers and roes of fish, frozen",9,2015,52068,1200
30462,import,"Catfish fillet(Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp.), frozen",9,2015,42620,24000
30369,import,"Other specific fish families, except livers, eggs and semen",9,2015,39117,27029
30485,import,"Toothfish fillet (Dissostichus spp.), frozen",9,2015,27080,1000
30510,import,"Flours, meals and pellets of fish, fit for human consumption",9,2015,26788,475
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",9,2015,18307,22462
30543,import,"Trout, smoked, including fillets",9,2015,7952,994
30541,import,"Pacific salmon Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus, Atlantic salmon Salmo salar and Danube salmon Hucho hucho, smoked, incl. fillets",8,2015,88847,5008
30543,import,"Trout, smoked, including fillets",8,2015,24990,4998
30111,import,Freshwater ornamental fish,8,2015,484,11
30771,import,"Clams, cockle, live, fresh or chilled",8,2015,250,9
30482,import,"Trout fillets, frozen",7,2015,323143,43775
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",7,2015,71466,5010
30799,import,"Molluscs, fit for human consumption, whether in shell or not, frozen, dried, salted or in brine, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); flours, meals and pellets of aquatic invertebrates (other than crus",7,2015,49950,46400
30369,import,"Other specific fish families, except livers, eggs and semen",7,2015,45247,21000
30479,import,"Other fish fillets, frozen",7,2015,37890,9000
30510,import,"Flours, meals and pellets of fish, fit for human consumption",7,2015,10475,200
30389,import,"Other fish, excluding livers and roes",7,2015,3508,1500
30771,import,"Clams, cockle, live, fresh or chilled",7,2015,1230,49
30791,import,"Live, fresh or chilled molluscs, fit for human consumption, whether in shell or not, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); fresh or chilled flours, meals and pellets of aquatic invertebrates (other than",7,2015,358,20
30811,import,"Sea cucumbers, live, fresh or chilled",7,2015,7,10
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",6,2015,77439,9160
30759,import,"Octopus Octopus spp., frozen, dried, salted or in brine, with or without shell",6,2015,19473,2631
30510,import,"Flours, meals and pellets of fish, fit for human consumption",6,2015,16664,300
30324,import,"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",6,2015,10757,7000
30791,import,"Live, fresh or chilled molluscs, fit for human consumption, whether in shell or not, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); fresh or chilled flours, meals and pellets of aquatic invertebrates (other than",6,2015,1250,10
30760,import,"Snails, live, fresh, chilled, frozen, salted, dried or in brine, with or without shell (excl. sea snails)",6,2015,981,3
30614,import,"Frozen crabs, whether in shell or not, incl. crabs in shell, cooked by steaming or by boiling in water",5,2015,125386,5992
30443,import,"Fillets of flatfish (pleuronectidae, soleidae, etc.)",5,2015,63969,26000
30510,import,"Flours, meals and pellets of fish, fit for human consumption",5,2015,20650,400
30739,import,"Mussels Mytilus spp., Perna spp., frozen, dried, salted or in brine, with or without shell",5,2015,9833,2400
30351,import,"Frozen herrings Clupea harengus, Clupea pallasii",5,2015,5586,4000
30771,import,"Clams, cockle, live, fresh or chilled",5,2015,1016,61
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",4,2015,140278,91000
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",4,2015,56114,12500
30510,import,"Flours, meals and pellets of fish, fit for human consumption",4,2015,34068,600
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",4,2015,19377,7000
30629,import,"Crustaceans, fit for human consumption, whether in shell or not, live, fresh, chilled, dried, salted or in brine, incl. crustaceans in shell, cooked beforehand by steaming or by boiling in water (excl. rock lobster and other sea crawfish, lobsters, shrimp",4,2015,18080,1000
30614,import,"Frozen crabs, whether in shell or not, incl. crabs in shell, cooked by steaming or by boiling in water",4,2015,5400,200
30389,import,"Other fish, excluding livers and roes",4,2015,3843,1500
30543,import,"Trout, smoked, including fillets",4,2015,464,50
30390,import,"Livers and roes of fish, frozen",3,2015,159041,7620
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",3,2015,48955,25000
30368,import,"verdinhos, congelados (exceto files, outras carnes)",3,2015,44972,26000
30629,import,"Crustaceans, fit for human consumption, whether in shell or not, live, fresh, chilled, dried, salted or in brine, incl. crustaceans in shell, cooked beforehand by steaming or by boiling in water (excl. rock lobster and other sea crawfish, lobsters, shrimp",3,2015,10846,600
30486,import,"Fillets of herring (Clupea harengus, Clupea pallasii), frozen",3,2015,5580,4000
30791,import,"Live, fresh or chilled molluscs, fit for human consumption, whether in shell or not, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); fresh or chilled flours, meals and pellets of aquatic invertebrates (other than",3,2015,3508,118
30532,import,"Fish fillets of specific families, not smoked",2,2015,217886,52000
30541,import,"Pacific salmon Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus, Atlantic salmon Salmo salar and Danube salmon Hucho hucho, smoked, incl. fillets",2,2015,201918,12183
30319,import,"Frozen Pacific salmon Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus (excl. sockeye salmon [red salmon] Oncorhynchus nerka)",2,2015,121508,21500
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",2,2015,74806,26000
30443,import,"Fillets of flatfish (pleuronectidae, soleidae, etc.)",2,2015,72567,26000
30325,import,"Carps, frozen",2,2015,4200,6000
30389,import,"Other fish, excluding livers and roes",2,2015,3846,1500
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",1,2015,301771,63165
30368,import,"verdinhos, congelados (exceto files, outras carnes)",1,2015,141070,77900
30389,import,"Other fish, excluding livers and roes",1,2015,9842,3000
30325,import,"Carps, frozen",1,2015,4409,4000
30510,import,"Flours, meals and pellets of fish, fit for human consumption",1,2015,3882,200
30629,import,"Crustaceans, fit for human consumption, whether in shell or not, live, fresh, chilled, dried, salted or in brine, incl. crustaceans in shell, cooked beforehand by steaming or by boiling in water (excl. rock lobster and other sea crawfish, lobsters, shrimp",1,2015,3213,400
