year,month,taxa,species_portuguese,species_english,species_sci,production_kg,value_rs
2016,6,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,223.5,804
2016,6,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,4470,15093
2016,6,Peixe Ósseo,Acará,Acará,NA,12,82
2016,6,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,153,237.5
2016,6,Peixe Ósseo,Agulhão,Atlantic saury,Scomberesox saurus,25,750
2016,6,Peixe Ósseo,Agulhão-vela platypterus,Agulhão-vela platypterus,NA,15,120
2016,6,Peixe Ósseo,Albacora-bandolim,Albacore,Thunnus obesus,80,2000
2016,6,Peixe Ósseo,Albacora-branca,Albacora-branca,Thunnus alalunga,180,3600
2016,6,Peixe Ósseo,Amboré,Amboré,NA,2.73,30
2016,6,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,10,27.7
2016,6,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,337.5,1763.5
2016,6,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,197.2,525.6
2016,6,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,13855.9,46006.65
2016,6,Peixe Ósseo,Baiacú,trunkfish,NA,169.5,673
2016,6,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,17513,63697.16
2016,6,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,3308.4,9736.5
2016,6,Peixe Ósseo,Bonito-cachorra,skipjack tuna,NA,207,717.5
2016,6,Peixe Ósseo,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,1616,5885.5
2016,6,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,40,532
2016,6,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,23561,64895.13
2016,6,Peixe Ósseo,Cangoá,Cangoá,NA,185.2,521.43
2016,6,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,119.3,618.7
2016,6,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,3819.8,24151.85
2016,6,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,810.8,3303.9
2016,6,Peixe Ósseo,Caraputanga,American red,Lutjanus purpureus,36,215
2016,6,Peixe Ósseo,Caratinga,Mojarra,NA,147.5,1461
2016,6,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,527.3,2676.5
2016,6,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,1320,4720
2016,6,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,248.5,6233.5
2016,6,Peixe Ósseo,Cavalinha,American mackerel,Scomber japonicus,3000,6000
2016,6,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,86.5,1477
2016,6,Peixe Ósseo,Congro,Argentine Conger,Conger spp.,248,496
2016,6,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,3962,22853
2016,6,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,126670.17,840760.65
2016,6,Peixe Ósseo,Curimbatá,Curimbatá,NA,44,199
2016,6,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,8118.7,45200.5
2016,6,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,2219.02,34292.02
2016,6,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,14304.4,46588
2016,6,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,4600,101200
2016,6,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,5791.1,19763.95
2016,6,Peixe Ósseo,Galo-de-penacho,Atlantic Moonfish,Selene setapinnis,1262,12288.33
2016,6,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,1004.5,19187.5
2016,6,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,44846,171535.15
2016,6,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,10480.8,18785.88
2016,6,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,32526,135688.48
2016,6,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,4228.9,54762.1
2016,6,Peixe Ósseo,Linguado-areia,Flatfish,NA,11168,32419
2016,6,Peixe Ósseo,Mandi,catfish,NA,79,455
2016,6,Peixe Ósseo,Manjuba-chata,anchovy,NA,2745,6952.5
2016,6,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,793.1,6088.6
2016,6,Peixe Ósseo,Manjubas,Manjubas,NA,17,190.5
2016,6,Peixe Ósseo,Maria-luíza,Croaker,NA,1871.8,3418.9
2016,6,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,3183.5,10079.7
2016,6,Peixe Ósseo,Marimbá,Porgy,NA,26,52
2016,6,Peixe Ósseo,Merluza,Hake,Merluccius hubbsi,2630,10715
2016,6,Peixe Ósseo,Miraguaia,Miraguaia,NA,43.1,283.75
2016,6,Peixe Ósseo,Mistura,Mistura,NA,36490.9,74396.5
2016,6,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,603,7553.5
2016,6,Peixe Ósseo,Nundiá,Nundiá,NA,54.8,479.2
2016,6,Peixe Ósseo,Olhete,Amberjack,Seriola lalandi,167.7,2888.4
2016,6,Peixe Ósseo,Olho-de-boi,Amberjack,NA,7.85,168.25
2016,6,Peixe Ósseo,Olho-de-cão,Olho-de-cão,Priacanthus spp.,2434,10498.12
2016,6,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,19928.3,29553.12
2016,6,Peixe Ósseo,Pacu,Pacu,NA,0.8,3.2
2016,6,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,965.5,2694.6
2016,6,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,306.6,881.7
2016,6,Peixe Ósseo,Parambiju,Parambiju,NA,61,1360.5
2016,6,Peixe Ósseo,Pararê,Pararê,NA,82.9,303.48
2016,6,Peixe Ósseo,Parati,Mullet,NA,9111.5,22073.83
2016,6,Peixe Ósseo,Parati-barbudo,Parati-barbudo,NA,4.8,35.4
2016,6,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,866,3809.5
2016,6,Peixe Ósseo,Paru,Paru,NA,2280.3,10333.25
2016,6,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,2434,38223.03
2016,6,Peixe Ósseo,Pescada-banana,Weakfish,NA,1890,8783
2016,6,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,24681,397125.52
2016,6,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,563.6,7347.25
2016,6,Peixe Ósseo,Pescada-dentão,Weakfish,NA,657.8,6584.7
2016,6,Peixe Ósseo,Pescada-foguete,Weakfish,NA,24456,223580.6
2016,6,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,795.3,2990.23
2016,6,Peixe Ósseo,Piraputanga,Piraputanga,NA,14.5,72.5
2016,6,Peixe Ósseo,Porco,Porco,NA,5776.6,36438.7
2016,6,Peixe Ósseo,Porco-chinelo,Porco-chinelo,NA,668.3,4262.5
2016,6,Peixe Ósseo,Porco-peludo,Porco-peludo,NA,10,60
2016,6,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,1258.5,14192.4
2016,6,Peixe Ósseo,Robalo,Snook,Centropomus spp.,24.18,447.55
2016,6,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,1137.6,28475.5
2016,6,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,6144.63,81819.22
2016,6,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,3707,9486
2016,6,Peixe Ósseo,Saguá,Saguá,NA,37,166
2016,6,Peixe Ósseo,Saguaru,Saguaru,NA,8,40
2016,6,Peixe Ósseo,Sapo,Sapo,NA,480,2317.5
2016,6,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,75263.1,56216.85
2016,6,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,301763,751815
2016,6,Peixe Ósseo,Sargo,Sargo,NA,18.3,159.2
2016,6,Peixe Ósseo,Sari-sari,Sari-sari,NA,2506.4,5954.06
2016,6,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,34026.95,290076.24
2016,6,Peixe Ósseo,Tainha,Mullet,Mugil spp.,194133.98,1234795.38
2016,6,Peixe Ósseo,Tilápia,Tilapia,NA,4,20
2016,6,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,1901,5611.1
2016,6,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,88.1,358.5
2016,6,Peixe Ósseo,Traíra,Traíra,NA,428.6,2733.7
2016,6,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,3873,13765
2016,6,Peixe Ósseo,Tuvira,Tuvira,NA,7.8,43.8
2016,6,Peixe Ósseo,Vento-leste,Vento-leste,NA,20,80
2016,6,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,79.1,1223.9
2016,6,Peixe Ósseo,Xarelete,Black jack,Caranx latus,96.5,1025
2016,6,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,1369.54,6879.43
2016,6,Peixe Ósseo,Xaréu-branco,Jack,NA,500.4,4512.5
2016,6,,,#N/A,#N/A,0,0
2016,7,Crustáceo,Camarão-estuarino,Shrimp,NA,242,14938.94
2016,7,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,14958.39,440391.18
2016,7,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,37763.8,1784715
2016,7,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,99928.91,651787.88
2016,7,Crustáceo,Caranguejo-uçá,Crab,NA,12779.7668,66596.32
2016,7,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,459,6945
2016,7,Crustáceo,Lagostim-de-iguape,Crayfish,NA,4,100
2016,7,Crustáceo,Pitú-de-iguape,Crayfish,NA,376,9984
2016,7,Crustáceo,Sapateira,Edible crab,Cancer pagurus,351,5981
2016,7,Crustáceo,Siri-azul,Crab,NA,1661.6,15226
2016,7,Crustáceo,Siri-candeia,Crab,NA,340,591.75
2016,7,Crustáceo,Siris agrupados,Crab,NA,941.33,4007.03
2016,7,Molusco,Berbigão,Cockle,Anomalocardia brasiliana,75,375
2016,7,Molusco,Concha,Concha,NA,14,50
2016,7,Molusco,Lula,Squid,Loligo sanpaulensis,2412.2,17991.65
2016,7,Molusco,Lula-branca,Lula-branca,NA,51.7,701.15
2016,7,Molusco,Mexilhão,Mussel,Perna perna,383,4340
2016,7,Molusco,Mexilhão-do-mangue,Mussel,NA,227.48,1084.7
2016,7,Molusco,Ostra,Oyster,Crassostrea spp.,9316.75,36499.5
2016,7,Molusco,Polvo,Octopus,Octopus spp.,65686,955866.75
2016,7,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,1000,12000
2016,7,Peixe Cartilaginoso,Cação-anjo,Shark,NA,32,321.5
2016,7,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,4000,36400
2016,7,Peixe Cartilaginoso,Cação-galha-preta,Shark,NA,35,525
2016,7,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,279,1785.5
2016,7,Peixe Cartilaginoso,Cações agrupados,Shark,NA,1666.8,14859.85
2016,7,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,3062,25276
2016,7,Peixe Cartilaginoso,Machote,Spinner Shark,NA,479,7703
2016,7,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,1475,1658.75
2016,7,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,2006.3,3916.82
2016,7,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,21.7,68.6
2016,7,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,1260.5,4214.25
2016,7,Peixe Ósseo,Acará,Acará,NA,12.2,78.6
2016,7,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,296,625
2016,7,Peixe Ósseo,Albacora-branca,Albacora-branca,Thunnus alalunga,350,6825
2016,7,Peixe Ósseo,Atuns agrupados,Tuna,NA,443.6,1651.9
2016,7,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,341,1574.5
2016,7,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,1068.17,6087.41
2016,7,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,10806.4,33407
2016,7,Peixe Ósseo,Baiacú,trunkfish,NA,116.4,550.75
2016,7,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,45856.8,150050.59
2016,7,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,204.4,802.5
2016,7,Peixe Ósseo,Bonito-cachorra,skipjack tuna,NA,85,261
2016,7,Peixe Ósseo,Bonito-gaiado,Bonito-gaiado,NA,646,1836
2016,7,Peixe Ósseo,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,87,394
2016,7,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,70,368.5
2016,7,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,47610.5,124653.95
2016,7,Peixe Ósseo,Cangoá,Cangoá,NA,76.5,209
2016,7,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,31.2,327.8
2016,7,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,5643,17775
2016,7,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,861,3761.65
2016,7,Peixe Ósseo,Caraputanga,American red,Lutjanus purpureus,1.5,7.5
2016,7,Peixe Ósseo,Caratinga,Mojarra,NA,315.9,1930.68
2016,7,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,545.9,2762.5
2016,7,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,10164.5,25409.38
2016,7,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,57,245
2016,7,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,166.4,3285
2016,7,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,606,6377.5
2016,7,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,327209.77,1527881.34
2016,7,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,15,75
2016,7,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,1148.6,16177.5
2016,7,Peixe Ósseo,Enchova-preta,Castor oil fish,Ruvettus pretiosus,200,4600
2016,7,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,17694.6,75893.69
2016,7,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,7300,160600
2016,7,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,41012.8,95872.65
2016,7,Peixe Ósseo,Galo-de-penacho,Atlantic Moonfish,Selene setapinnis,67,767.5
2016,7,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,116.1,2326.5
2016,7,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,87726.5,280288.44
2016,7,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,11363,27161.85
2016,7,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,18544.7,67585.38
2016,7,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,8839.2,101053.66
2016,7,Peixe Ósseo,Linguado-areia,Flatfish,NA,257.5,985
2016,7,Peixe Ósseo,Mandi,catfish,NA,78.3,405.9
2016,7,Peixe Ósseo,Manjuba-chata,anchovy,NA,4475,13310
2016,7,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,279.3,2185.4
2016,7,Peixe Ósseo,Manjubas,Manjubas,NA,41.51,115.1
2016,7,Peixe Ósseo,Maria-luíza,Croaker,NA,3517.2,4047.7
2016,7,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,2843.9,9244.03
2016,7,Peixe Ósseo,Merluza,Hake,Merluccius hubbsi,90,360
2016,7,Peixe Ósseo,Miraguaia,Miraguaia,NA,26,78
2016,7,Peixe Ósseo,Mistura,Mistura,NA,71152.2,93325.03
2016,7,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,543,6727.4
2016,7,Peixe Ósseo,Nundiá,Nundiá,NA,85,769.5
2016,7,Peixe Ósseo,Olhete,Amberjack,Seriola lalandi,8.6,172
2016,7,Peixe Ósseo,Olho-de-boi,Amberjack,NA,30,540
2016,7,Peixe Ósseo,Olho-de-cão,Olho-de-cão,Priacanthus spp.,10320,37366.7
2016,7,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,17640.7,36418.05
2016,7,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,10946,12187.8
2016,7,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,2414.5,9865.29
2016,7,Peixe Ósseo,Parambiju,Parambiju,NA,38.7,570
2016,7,Peixe Ósseo,Pararê,Pararê,NA,30.5,104.92
2016,7,Peixe Ósseo,Parati,Mullet,NA,13616.8,33184.56
2016,7,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,470,1990.1
2016,7,Peixe Ósseo,Paru,Paru,NA,6575.2,21763.68
2016,7,Peixe Ósseo,Peixe-prego,Peixe-prego,Macrourus spp.,50,1037.5
2016,7,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,1763.7,27036.06
2016,7,Peixe Ósseo,Pescada-banana,Weakfish,NA,497.7,2983.57
2016,7,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,6735,89349.88
2016,7,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,321.2,4224.65
2016,7,Peixe Ósseo,Pescada-dentão,Weakfish,NA,1396.9,12455.95
2016,7,Peixe Ósseo,Pescada-foguete,Weakfish,NA,24919,234149.4
2016,7,Peixe Ósseo,Piava,Piava,NA,5,55
2016,7,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,431.7,1644.05
2016,7,Peixe Ósseo,Porco,Porco,NA,10333,52932.79
2016,7,Peixe Ósseo,Porco-chinelo,Porco-chinelo,NA,712.3,3700.13
2016,7,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,1378.3,20010.65
2016,7,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,1019,24535.4
2016,7,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,5689.5,77120.94
2016,7,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,11717,26185.5
2016,7,Peixe Ósseo,Saguá,Saguá,NA,35,105
2016,7,Peixe Ósseo,Saguaru,Saguaru,NA,28,180.5
2016,7,Peixe Ósseo,Salema,Salema,Sarpa salpa,4.5,22.25
2016,7,Peixe Ósseo,Sapo,Sapo,NA,671,5461.67
2016,7,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,144321.5,127332.3
2016,7,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,128.5,759.5
2016,7,Peixe Ósseo,Sargo,Sargo,NA,50.8,578
2016,7,Peixe Ósseo,Sari-sari,Sari-sari,NA,3399.7,8028.65
2016,7,Peixe Ósseo,Savelha,Twaite shad,Brevoortia spp.,5437,9786.6
2016,7,Peixe Ósseo,Sernambiguara,Sernambiguara,NA,43,440
2016,7,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,29765.41,245655.65
2016,7,Peixe Ósseo,Tainha,Mullet,Mugil spp.,82977.84,638137.12
2016,7,Peixe Ósseo,Tajibucu,Tajibucu,NA,4,20
2016,7,Peixe Ósseo,Tilápia,Tilapia,NA,17,85
2016,7,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,2039,7105.1
2016,7,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,37.4,187
2016,7,Peixe Ósseo,Traíra,Traíra,NA,560.1,3607.5
2016,7,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,4802,18278.92
2016,7,Peixe Ósseo,Tuvira,Tuvira,NA,4,28
2016,7,Peixe Ósseo,Vento-leste,Vento-leste,NA,7,56
2016,7,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,194.5,2404
2016,7,Peixe Ósseo,Xarelete,Black jack,Caranx latus,16,280
2016,7,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,237.5,1696.75
2016,7,Peixe Ósseo,Xaréu-branco,Jack,NA,256,2688
2016,7,,,#N/A,#N/A,0,0
2016,8,Crustáceo,Camarão-estuarino,Shrimp,NA,450.94,19270.35
2016,8,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,5796.332,203878.31
2016,8,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,42188.5,2435781.1
2016,8,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,101492.59,700158.21
2016,8,Crustáceo,Caranguejo-uçá,Crab,NA,16758.7914,97544.35
2016,8,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,338,3643
2016,8,Crustáceo,Pitú-de-iguape,Crayfish,NA,250,8654.5
2016,8,Crustáceo,Sapateira,Edible crab,Cancer pagurus,374,5777
2016,8,Crustáceo,Siri-azul,Crab,NA,1316.5,12846.45
2016,8,Crustáceo,Siri-candeia,Crab,NA,251,694.5
2016,8,Crustáceo,Siris agrupados,Crab,NA,408,1457.45
2016,8,Molusco,Berbigão,Cockle,Anomalocardia brasiliana,210,1050
2016,8,Molusco,Lula,Squid,Loligo sanpaulensis,1712.24,14609.17
2016,8,Molusco,Lula-branca,Lula-branca,NA,47.8,818.5
2016,8,Molusco,Mexilhão,Mussel,Perna perna,274,3339
2016,8,Molusco,Mexilhão-do-mangue,Mussel,NA,156.4,856.5
2016,8,Molusco,Ostra,Oyster,Crassostrea spp.,8346.48,31472.5
2016,8,Molusco,Polvo,Octopus,Octopus spp.,62986.2,967190.58
2016,8,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,863,9399
2016,8,Peixe Cartilaginoso,Cação-anjo,Shark,NA,248.4,2032.98
2016,8,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,1300,12382.5
2016,8,Peixe Cartilaginoso,Cação-galha-preta,Shark,NA,5,50
2016,8,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,365,2410
2016,8,Peixe Cartilaginoso,Cações agrupados,Shark,NA,969,10970.4
2016,8,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,409.1,4536.65
2016,8,Peixe Cartilaginoso,Machote,Spinner Shark,NA,50,642.5
2016,8,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,1778,5191.7
2016,8,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,88,462
2016,8,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,1071.5,3146
2016,8,Peixe Ósseo,Acará,Acará,NA,24.5,144
2016,8,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,1559,1753.5
2016,8,Peixe Ósseo,Albacora-branca,Albacora-branca,Thunnus alalunga,60,1320
2016,8,Peixe Ósseo,Amboré,Amboré,NA,3.18,35
2016,8,Peixe Ósseo,Atuns agrupados,Tuna,NA,55,275
2016,8,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,2558,7756
2016,8,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,265.4,1583.95
2016,8,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,5658.5,19085.75
2016,8,Peixe Ósseo,Baiacú,trunkfish,NA,1,7
2016,8,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,47928.5,157949.61
2016,8,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,553.1,1971.82
2016,8,Peixe Ósseo,Bonito-cachorra,skipjack tuna,NA,92,266.75
2016,8,Peixe Ósseo,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,27,135
2016,8,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,265,1060
2016,8,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,34757.3,84681.98
2016,8,Peixe Ósseo,Cangoá,Cangoá,NA,201.2,434.4
2016,8,Peixe Ósseo,Canhanha,Brim,Archosargus rhomboidalis,6,18
2016,8,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,18.2,216.3
2016,8,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,1851.5,8692.65
2016,8,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,707.3,2651.05
2016,8,Peixe Ósseo,Caraputanga,American red,Lutjanus purpureus,7,43.5
2016,8,Peixe Ósseo,Caratinga,Mojarra,NA,437,4981.56
2016,8,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,437.1,2204.4
2016,8,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,11876,29932
2016,8,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,13.5,315
2016,8,Peixe Ósseo,Cavalinha,American mackerel,Scomber japonicus,12420,17485
2016,8,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,551.8,3713.5
2016,8,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,67,527
2016,8,Peixe Ósseo,Corcoroca,Grey Grunt,Haemulon spp.,25,43.75
2016,8,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,297193,1322574.17
2016,8,Peixe Ósseo,Curimbatá,Curimbatá,NA,24,120
2016,8,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,2,10
2016,8,Peixe Ósseo,Dourado (água-doce),Dourado (água-doce),NA,3,15
2016,8,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,2992.31,32756.63
2016,8,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,14342.8,42161.98
2016,8,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,7000,112000
2016,8,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,449.4,1025.2
2016,8,Peixe Ósseo,Galo-sem-penacho,Galo-sem-penacho,NA,30,150
2016,8,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,160,3124
2016,8,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,37942.5,127335.89
2016,8,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,6655.7,14116.93
2016,8,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,5094.1,16565.88
2016,8,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,12764.1,164952
2016,8,Peixe Ósseo,Linguado-areia,Flatfish,NA,1981,8437.3
2016,8,Peixe Ósseo,Mandi,catfish,NA,89.8,404.2
2016,8,Peixe Ósseo,Manjuba-chata,anchovy,NA,4500,22675
2016,8,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,3172.4,25434.2
2016,8,Peixe Ósseo,Manjubas,Manjubas,NA,22.2,183.6
2016,8,Peixe Ósseo,Maria-luíza,Croaker,NA,5969.5,7471.45
2016,8,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,4499.4,25203.3
2016,8,Peixe Ósseo,Marimbá,Porgy,NA,47.5,91.75
2016,8,Peixe Ósseo,Merluza,Hake,Merluccius hubbsi,200,800
2016,8,Peixe Ósseo,Miraguaia,Miraguaia,NA,4,9.2
2016,8,Peixe Ósseo,Mistura,Mistura,NA,49100.3,85383
2016,8,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,467,5353.5
2016,8,Peixe Ósseo,Nundiá,Nundiá,NA,132,1081
