"year","common_name","scientific_name","fishing_entity","fishing_sector","Total_tonnes","Landings_Value"
1978,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",420.7350684749,763213.414213469
1978,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",23.9056526087,28878.0283513244
1978,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",2784.8659417048,1643070.90560586
1978,"Medusafishes","Centrolophidae","Chile","Subsistence",3.718603812,3584.73407473276
1978,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",212.4302356874,42061.1866661034
1978,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",22.624519471,25000.0940154906
1978,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",162.2624640822,71882.2715884222
1978,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",4.1023830094,1210.20298777459
1978,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",36.1493024503,29389.3828920602
1978,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",89.1520295189,50460.0487076731
1978,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",4.958138416,9172.55606950983
1978,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",107.2021556751,116099.934596133
1978,"Sea snails","Gastropoda","Peru","Subsistence",76.9712682786,71814.1933039015
1978,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",36.849172145,66070.565655985
1978,"Skates and rays","Rajiformes","Peru","Subsistence",28.8769933504,18914.4306445022
1978,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",1.0214196738,845.73548993851
1978,"Spiny lobsters","Panulirus","Chile","Subsistence",0.5164727517,7469.2289345299
1978,"Swimming crabs","Portunidae","Brazil","Subsistence",17.7510839002,26023.0889976932
1978,"Tilefishes","Malacanthidae","Peru","Subsistence",39.5754358705,32966.3380801318
1978,"Warehous, butterfishes","Seriolella","Peru","Subsistence",619.1070049162,290980.292310632
1978,"Weakfishes","Cynoscion","Brazil","Subsistence",547.7261283467,954686.641708298
1978,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",46.383098619,44017.560589431
1978,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",5.99495,7913.334
1979,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",6.6063018034,759.724707391
1979,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",24.2089711649,29704.4076193553
1979,"Black jack","Caranx lugubris","Chile","Subsistence",0.9596737536,915.528760967529
1979,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.3141436635,220.2147081135
1979,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",112.0574902191,47736.4908333285
1979,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",2.6195,812.045
1979,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",547.818794614,68477.3493267551
1979,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",577.1512458716,314547.429000011
1979,"Chilean silverside","Odontesthes regia","Peru","Subsistence",214.1960639652,191705.477248832
1979,"Chub mackerel","Scomber japonicus","Peru","Subsistence",832.5266960948,117386.26414936
1979,"Clams","Bivalvia","Peru","Subsistence",87.9668036348,70197.5093005465
1979,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",92.1556990459,63863.8994388431
1979,"Cods","Gadiformes","Brazil","Subsistence",6.1471636828,3276.4382429324
1979,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",275.4851854575,1374120.10506201
1979,"Common octopus","Octopus vulgaris","Brazil","Subsistence",5.6013421429,13062.3298772428
1979,"Crabs, lobsters, shrimps","Decapoda","Brazil","Subsistence",12.7303230519,18662.6535940854
1979,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.3426836511,364.9580884215
1979,"Drums, croakers","Sciaenidae","Peru","Subsistence",240.8373999942,115120.277197232
1979,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",161.9444419693,43401.1104477695
1979,"Finfishes","Marine finfishes not identified","Chile","Subsistence",1.471499756,851.998358724
1979,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",590.1552450288,203013.404289918
1979,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.0639782502,68.4567277592772
1979,"Grey mullets","Mugil","Brazil","Subsistence",644.9514171597,513381.328059121
1979,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",2.6195,2905.0255
1979,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",254.480192211,317845.760071539
1979,"Jacks, pompanos","Carangidae","Brazil","Subsistence",10.0023966837,18124.3427908644
1979,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",27.6329898539,30313.3898697283
1979,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",435.7220807222,479294.28879442
1979,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",24.2719745349,26116.6445995453
1979,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",2461.0360561161,1215751.81172137
1979,"Medusafishes","Centrolophidae","Chile","Subsistence",3.8386950145,3953.85586497508
1979,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",124.2466457893,31310.1547389142
1979,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",19.8132167211,26094.0064216734
1979,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",197.8118589275,97323.4345923364
1979,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",7.3693530382,1635.99637447734
1979,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",24.4710033802,22831.446153712
1979,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",115.74572536,68521.4694131022
1979,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",5.1182600194,12928.724808967
1979,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",113.8044576504,76248.9866257679
1979,"Sea snails","Gastropoda","Peru","Subsistence",131.470227853,121347.02030828
1979,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",37.946992944,44322.087758592
1979,"Skates and rays","Rajiformes","Peru","Subsistence",55.0128668645,38949.1097400923
1979,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",0.5860090143,518.031968635132
1979,"Spiny lobsters","Panulirus","Chile","Subsistence",0.5331520854,4242.29114315085
1979,"Swimming crabs","Portunidae","Brazil","Subsistence",17.7820385488,26068.4685125408
1979,"Tilefishes","Malacanthidae","Peru","Subsistence",69.8290610417,60402.1378010458
1979,"Warehous, butterfishes","Seriolella","Peru","Subsistence",398.5350001658,188507.055078422
1979,"Weakfishes","Cynoscion","Brazil","Subsistence",580.3562995425,764909.602797015
1979,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",48.1417826439,41738.9255522613
1979,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",6.02485,9651.8097
1980,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",6.7422270385,13369.8362173455
1980,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",5.8804701141,10267.3008192385
1980,"Black jack","Caranx lugubris","Chile","Subsistence",0.9900684019,2131.61726935873
1980,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.3180163245,472.8902745315
1980,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",93.641662469,67515.6386401393
1980,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",4.7385,2994.732
1980,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",485.7461158463,94234.7464741892
1980,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",659.3345068963,248569.109099898
1980,"Chilean silverside","Odontesthes regia","Peru","Subsistence",208.5278084777,189968.83352314
1980,"Chub mackerel","Scomber japonicus","Peru","Subsistence",453.7105210413,107983.104007839
1980,"Clams","Bivalvia","Peru","Subsistence",102.1564423446,96129.2122463025
1980,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",98.2108933848,71006.4759172385
1980,"Cods","Gadiformes","Brazil","Subsistence",6.3217101221,2667.7616715262
1980,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",291.62591273,2259809.19774477
1980,"Common octopus","Octopus vulgaris","Brazil","Subsistence",5.6110928571,9993.3563784951
1980,"Crabs, lobsters, shrimps","Decapoda","Brazil","Subsistence",12.7524837662,18695.1412012492
1980,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.3478447455,513.418844358
1980,"Drums, croakers","Sciaenidae","Peru","Subsistence",340.2149056449,304152.125646501
1980,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",227.5393331442,525160.780896761
1980,"Finfishes","Marine finfishes not identified","Chile","Subsistence",1.518104883,938.188817694
1980,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",873.5357366002,322334.686805471
1980,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.0660045601,70.0968428567571
1980,"Grey mullets","Mugil","Brazil","Subsistence",680.7726835157,1145059.65367341
1980,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",2.6325,2727.27
1980,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",267.5761159787,142350.493700668
1980,"Jacks, pompanos","Carangidae","Brazil","Subsistence",10.0198086735,17684.9623087275
1980,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",28.760148639,32671.528853904
1980,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",450.4714206517,361278.079362663
1980,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",24.6419157785,25701.5181570207
1980,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",1956.876213439,951041.839731341
1980,"Medusafishes","Centrolophidae","Chile","Subsistence",3.9602736077,5702.793995126
1980,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",531.5117491853,114275.026074844
1980,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",27.5360935882,39266.4694568219
1980,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",152.8210939272,105140.912621909
1980,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",10.4228691843,2386.83704320314
1980,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",37.746068627,55524.4669502569
1980,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",102.6479721789,67029.125832825
1980,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",5.2803648103,11674.8865955774
1980,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",120.3332558419,144159.240498596
1980,"Sea snails","Gastropoda","Peru","Subsistence",202.6966357178,231884.951261151
1980,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",39.023508661,53071.97177896
1980,"Skates and rays","Rajiformes","Peru","Subsistence",55.5324131908,39927.8050841768
1980,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",0.082713918,90.2408844860479
1980,"Spiny lobsters","Panulirus","Chile","Subsistence",0.5500380011,4764.42916529528
1980,"Swimming crabs","Portunidae","Brazil","Subsistence",17.8129931973,26113.8480272418
1980,"Tilefishes","Malacanthidae","Peru","Subsistence",34.7660858174,37512.6065969956
1980,"Warehous, butterfishes","Seriolella","Peru","Subsistence",495.2281922094,331802.888780283
1980,"Weakfishes","Cynoscion","Brazil","Subsistence",612.6153014601,869301.112771882
1980,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",49.8721917483,37354.2716194767
1980,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",6.05475,11685.6675
1981,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",6.8405445888,6163.3306745088
1981,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",24.7504492049,47050.6039385841
1981,"Black jack","Caranx lugubris","Chile","Subsistence",1.0208348979,2434.69123144731
1981,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.3252614754,438.1272073638
1981,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",129.375548084,97937.2898996213
1981,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",4.7619,2433.3309
1981,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",161.74457228,28467.0447212849
1981,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",543.7364309709,202269.952321192
1981,"Chilean silverside","Odontesthes regia","Peru","Subsistence",275.1577717166,247091.679001514
1981,"Chub mackerel","Scomber japonicus","Peru","Subsistence",273.3359583741,59860.5748839224
1981,"Clams","Bivalvia","Peru","Subsistence",112.76923419,105326.464733452
1981,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",120.0912420798,91869.8001910355
1981,"Cods","Gadiformes","Brazil","Subsistence",6.4174918477,2611.9191820139
1981,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",305.4280686696,294432.658197494
1981,"Common octopus","Octopus vulgaris","Brazil","Subsistence",5.6447771429,8529.2582629219
1981,"Crabs, lobsters, shrimps","Decapoda","Brazil","Subsistence",12.829038961,156090.917038487
1981,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.3527757633,473.0722985853
1981,"Drums, croakers","Sciaenidae","Peru","Subsistence",407.8053675335,368248.246882716
1981,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",324.9940234352,513815.551050975
1981,"Finfishes","Marine finfishes not identified","Chile","Subsistence",1.565280177,2282.178498066
1981,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",868.9489305935,376254.886946996
1981,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.0680556599,55.4653627848934
1981,"Grey mullets","Mugil","Brazil","Subsistence",710.8989923135,1202841.09499444
1981,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",0.5291,2025.9239
1981,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",278.5952411415,125925.048995958
1981,"Jacks, pompanos","Carangidae","Brazil","Subsistence",10.0799591837,17085.5308163715
1981,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",29.5673603847,33558.9540366345
1981,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",460.4661321075,515261.601828293
1981,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",25.0154763397,38849.0347554953
1981,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",1797.3371267775,1353394.85646348
1981,"Medusafishes","Centrolophidae","Chile","Subsistence",4.0833395915,6753.84368438382
1981,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",442.209171649,117185.430486983
1981,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",18.2572758024,28061.4329082993
1981,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",264.3636730328,201973.846197054
1981,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",13.2919079064,3296.39316077597
1981,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",68.4736646285,108119.916448452
1981,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",157.7732853599,121169.883156435
1981,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",5.4444527887,11983.2405879313
1981,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",125.8615534848,156194.187874637
1981,"Sea snails","Gastropoda","Peru","Subsistence",209.2444226534,295034.635941294
1981,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",39.63101283,45258.61665186
1981,"Skates and rays","Rajiformes","Peru","Subsistence",74.5524780801,57256.3031655444
1981,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",0.0165002995,19.5858554708397
1981,"Spiny lobsters","Panulirus","Chile","Subsistence",0.5671304988,13962.7528810233
1981,"Swimming crabs","Portunidae","Brazil","Subsistence",17.9199274376,26270.6136235216
1981,"Tilefishes","Malacanthidae","Peru","Subsistence",140.9094636673,284778.026071587
1981,"Warehous, butterfishes","Seriolella","Peru","Subsistence",819.0207240811,656854.620713009
1981,"Weakfishes","Cynoscion","Brazil","Subsistence",639.6314372358,906997.378000364
1981,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",51.0641040509,49378.9886172203
1981,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",6.08465,13282.79095
1982,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",6.9300475669,6625.1254739564
1982,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",20.6719144263,39235.2935812089
1982,"Black jack","Caranx lugubris","Chile","Subsistence",1.0519732415,2093.42675055386
1982,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.3322382746,475.100732678
