"Taxon.Key","FAO_Name","MatchName","SAU_name","Species","Country","Year","Aquaculture","Capture","Exports","Imports","Production","DHC_Use","FMFO_Use","Other_Use","Discards"
600142,NA,"Albacore","Thunnus alalunga","Albacore","Chile","X2013",0,1,30,1,0,0.999,0,0,0
600142,NA,"Albacore","Thunnus alalunga","Albacore","Chile","X2014",0,8,67,0,0,0.999,0,0,0
600142,NA,"Albacore","Thunnus alalunga","Albacore","Chile","X2015",0,4,30,0,0,0.999,0,0,0
600142,NA,"Albacore","Thunnus alalunga","Albacore","Chile","X2016",0,4,431,0,0,0.999,0,0,0
600142,NA,"Albacore",NA,"Albacore","Peru","X2010",0,0,0,1002,0,NA,NA,NA,NA
600142,NA,"Albacore",NA,"Albacore","Peru","X2011",0,0,0,26,0,NA,NA,NA,NA
600142,NA,"Albacore",NA,"Albacore","Peru","X2012",0,0,27,270,0,NA,NA,NA,NA
600142,NA,"Albacore",NA,"Albacore","Peru","X2013",0,0,0,114,0,NA,NA,NA,NA
600142,NA,"Albacore",NA,"Albacore","Peru","X2014",0,0,0,221,0,NA,NA,NA,NA
600142,NA,"Albacore",NA,"Albacore","Peru","X2015",0,0,0,4,0,NA,NA,NA,NA
600142,NA,"Albacore",NA,"Albacore","Peru","X2016",0,0,23,9,0,NA,NA,NA,NA
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Brazil","X2010",0,3617,223,0,155,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Brazil","X2011",0,3499,784,3,755,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Brazil","X2012",0,2836,575,0,515,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Brazil","X2013",0,3316,314,0,225,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Brazil","X2014",0,2866,142,0,50,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Brazil","X2015",0,4896,427,20,225,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Brazil","X2016",0,3693,781,16,490,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Chile","X2010",0,30,0,68,0,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Chile","X2011",0,2,23,41,0,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Chile","X2012",0,50,3,30,25,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Chile","X2013",0,4,6,26,0,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Chile","X2014",0,8,0,20,0,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Chile","X2015",0,39,0,51,0,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Chile","X2016",0,29,0,94,1,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Peru","X2010",0,12512,0,3438,0,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Peru","X2011",0,7739,23,3636,0,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Peru","X2012",0,2352,84,1619,0,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Peru","X2013",0,8291,407,1173,0,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Peru","X2014",0,14394,291,2495,0,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Peru","X2015",0,18100,307,2167,0,1,0,0,0
600143,NA,"Yellowfin tuna","Thunnus albacares","Yellowfin tuna","Peru","X2016",0,14570,3303,4817,0,1,0,0,0
600144,NA,"Blackfin tuna","Thunnus atlanticus","Blackfin tuna","Brazil","X2010",0,329,0,0,0,0.999,0,0,0
600144,NA,"Blackfin tuna","Thunnus atlanticus","Blackfin tuna","Brazil","X2011",0,46,0,0,0,0.999,0,0,0
600144,NA,"Blackfin tuna","Thunnus atlanticus","Blackfin tuna","Brazil","X2012",0,124,0,0,0,0.999,0,0,0
600144,NA,"Blackfin tuna","Thunnus atlanticus","Blackfin tuna","Brazil","X2013",0,127,0,0,0,0.999,0,0,0
600144,NA,"Blackfin tuna","Thunnus atlanticus","Blackfin tuna","Brazil","X2014",0,299,0,0,0,0.999,0,0,0
600144,NA,"Blackfin tuna","Thunnus atlanticus","Blackfin tuna","Brazil","X2015",0,131,0,0,0,0.999,0,0,0
600144,NA,"Blackfin tuna","Thunnus atlanticus","Blackfin tuna","Brazil","X2016",0,120,0,0,0,0.999,0,0,0
600145,NA,"Southern bluefin tuna","Thunnus maccoyii","Southern bluefin tuna","Brazil","X2011",0,0,50,0,0,1,0,0,0
600145,NA,"Southern bluefin tuna","Thunnus maccoyii","Southern bluefin tuna","Brazil","X2012",0,1,0,0,0,1,0,0,0
600145,NA,"Southern bluefin tuna","Thunnus maccoyii","Southern bluefin tuna","Brazil","X2014",0,61,0,0,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Brazil","X2010",0,1151,129,0,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Brazil","X2011",0,1799,454,0,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Brazil","X2012",0,1400,428,0,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Brazil","X2013",0,1433,256,0,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Brazil","X2014",0,3475,297,0,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Brazil","X2015",0,3561,600,154,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Brazil","X2016",0,2823,698,24,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Chile","X2010",0,2,0,0,1,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Chile","X2012",0,7,0,1,6,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Chile","X2013",0,1,0,0,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Chile","X2015",0,9,0,0,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Chile","X2016",0,6,0,0,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Peru","X2010",0,0,0,223,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Peru","X2011",0,0,0,244,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Peru","X2012",0,0,0,546,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Peru","X2013",0,0,185,483,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Peru","X2014",0,0,0,651,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Peru","X2015",0,0,0,494,0,1,0,0,0
600146,NA,"Bigeye tuna","Thunnus obesus","Bigeye tuna","Peru","X2016",0,0,1079,2069,0,1,0,0,0
600147,NA,"Atlantic bluefin tuna","Thunnus thynnus","Atlantic bluefin tuna","Brazil","X2012",0,1,0,0,0,1,0,0,0
600149,NA,"Pacific guitarfish",NA,"Pacific guitarfish","Peru","X2010",0,47,0,0,0,NA,NA,NA,NA
600149,NA,"Pacific guitarfish",NA,"Pacific guitarfish","Peru","X2011",0,85,0,0,0,NA,NA,NA,NA
600149,NA,"Pacific guitarfish",NA,"Pacific guitarfish","Peru","X2012",0,780,0,0,0,NA,NA,NA,NA
600149,NA,"Pacific guitarfish",NA,"Pacific guitarfish","Peru","X2013",0,147,0,0,0,NA,NA,NA,NA
600149,NA,"Pacific guitarfish",NA,"Pacific guitarfish","Peru","X2014",0,296,0,0,0,NA,NA,NA,NA
600149,NA,"Pacific guitarfish",NA,"Pacific guitarfish","Peru","X2015",0,2,0,0,0,NA,NA,NA,NA
600149,NA,"Pacific guitarfish",NA,"Pacific guitarfish","Peru","X2016",0,162,0,0,0,NA,NA,NA,NA
600171,NA,"Southern red snapper","Lutjanus purpureus","Southern red snapper","Brazil","X2010",0,6199,0,0,0,0.999,0.001,0.001,0
600171,NA,"Southern red snapper","Lutjanus purpureus","Southern red snapper","Brazil","X2011",0,5769,0,0,0,0.999,0.001,0.001,0
600171,NA,"Southern red snapper","Lutjanus purpureus","Southern red snapper","Brazil","X2012",0,6277,0,0,0,0.999,0.001,0.001,0
600171,NA,"Southern red snapper","Lutjanus purpureus","Southern red snapper","Brazil","X2013",0,5418,0,0,0,0.999,0.001,0.001,0
600171,NA,"Southern red snapper","Lutjanus purpureus","Southern red snapper","Brazil","X2014",0,6540,0,0,0,0.999,0.001,0.001,0
600171,NA,"Southern red snapper","Lutjanus purpureus","Southern red snapper","Brazil","X2015",0,5900,0,0,0,0.999,0.001,0.001,0
600171,NA,"Southern red snapper","Lutjanus purpureus","Southern red snapper","Brazil","X2016",0,5900,0,0,0,0.999,0.001,0.001,0
600181,NA,"Lane snapper","Lutjanus synagris","Lane snapper","Brazil","X2010",0,1933,0,0,0,0.999,0,0,0
600181,NA,"Lane snapper","Lutjanus synagris","Lane snapper","Brazil","X2011",0,1799,0,0,0,0.999,0,0,0
600181,NA,"Lane snapper","Lutjanus synagris","Lane snapper","Brazil","X2012",0,1957,0,0,0,0.999,0,0,0
600181,NA,"Lane snapper","Lutjanus synagris","Lane snapper","Brazil","X2013",0,1689,0,0,0,0.999,0,0,0
600181,NA,"Lane snapper","Lutjanus synagris","Lane snapper","Brazil","X2014",0,2039,0,0,0,0.999,0,0,0
600181,NA,"Lane snapper","Lutjanus synagris","Lane snapper","Brazil","X2015",0,1840,0,0,0,0.999,0,0,0
600181,NA,"Lane snapper","Lutjanus synagris","Lane snapper","Brazil","X2016",0,1840,0,0,0,0.999,0,0,0
600188,NA,"Yellowtail snapper","Ocyurus chrysurus","Yellowtail snapper","Brazil","X2010",0,4945,0,0,0,0.999,0,0,0
600188,NA,"Yellowtail snapper","Ocyurus chrysurus","Yellowtail snapper","Brazil","X2011",0,4602,0,0,0,0.999,0,0,0
600188,NA,"Yellowtail snapper","Ocyurus chrysurus","Yellowtail snapper","Brazil","X2012",0,5008,0,0,0,0.999,0,0,0
600188,NA,"Yellowtail snapper","Ocyurus chrysurus","Yellowtail snapper","Brazil","X2013",0,4322,0,0,0,0.999,0,0,0
600188,NA,"Yellowtail snapper","Ocyurus chrysurus","Yellowtail snapper","Brazil","X2014",0,5217,0,0,0,0.999,0,0,0
600188,NA,"Yellowtail snapper","Ocyurus chrysurus","Yellowtail snapper","Brazil","X2015",0,4700,0,0,0,0.999,0,0,0
600188,NA,"Yellowtail snapper","Ocyurus chrysurus","Yellowtail snapper","Brazil","X2016",0,4700,0,0,0,0.999,0,0,0
600216,NA,"Blue marlin","Makaira nigricans","Blue marlin","Brazil","X2010",0,134,0,0,0,1,0,0,0
600216,NA,"Blue marlin","Makaira nigricans","Blue marlin","Brazil","X2011",0,63,0,0,0,1,0,0,0
600216,NA,"Blue marlin","Makaira nigricans","Blue marlin","Brazil","X2012",0,48,0,0,0,1,0,0,0
600216,NA,"Blue marlin","Makaira nigricans","Blue marlin","Brazil","X2013",0,17,0,0,0,1,0,0,0
600216,NA,"Blue marlin","Makaira nigricans","Blue marlin","Brazil","X2014",0,20,0,0,0,1,0,0,0
600216,NA,"Blue marlin","Makaira nigricans","Blue marlin","Brazil","X2015",0,1,0,0,0,1,0,0,0
600216,NA,"Blue marlin","Makaira nigricans","Blue marlin","Brazil","X2016",0,1,0,0,0,1,0,0,0
600219,NA,"Atlantic white marlin","Kajikia albida","Atlantic white marlin","Brazil","X2010",0,36,0,0,0,1,0,0,0
600219,NA,"Atlantic white marlin","Kajikia albida","Atlantic white marlin","Brazil","X2011",0,60,0,0,0,1,0,0,0
600219,NA,"Atlantic white marlin","Kajikia albida","Atlantic white marlin","Brazil","X2012",0,71,0,0,0,1,0,0,0
600219,NA,"Atlantic white marlin","Kajikia albida","Atlantic white marlin","Brazil","X2013",0,87,0,0,0,1,0,0,0
600219,NA,"Atlantic white marlin","Kajikia albida","Atlantic white marlin","Brazil","X2014",0,49,0,0,0,1,0,0,0
600219,NA,"Atlantic white marlin","Kajikia albida","Atlantic white marlin","Brazil","X2015",0,115,0,0,0,1,0,0,0
600219,NA,"Atlantic white marlin","Kajikia albida","Atlantic white marlin","Brazil","X2016",0,107,0,0,0,1,0,0,0
600220,NA,"Longbill spearfish","Tetrapturus pfluegeri","Longbill spearfish","Brazil","X2011",0,24,0,0,0,1,0,0,0
600220,NA,"Longbill spearfish","Tetrapturus pfluegeri","Longbill spearfish","Brazil","X2012",0,4,0,0,0,1,0,0,0
600220,NA,"Longbill spearfish","Tetrapturus pfluegeri","Longbill spearfish","Brazil","X2013",0,11,0,0,0,1,0,0,0
600220,NA,"Longbill spearfish","Tetrapturus pfluegeri","Longbill spearfish","Brazil","X2014",0,6,0,0,0,1,0,0,0
600220,NA,"Longbill spearfish","Tetrapturus pfluegeri","Longbill spearfish","Brazil","X2015",0,5,0,0,0,1,0,0,0
600220,NA,"Longbill spearfish","Tetrapturus pfluegeri","Longbill spearfish","Brazil","X2016",0,5,0,0,0,1,0,0,0
600223,NA,"Striped marlin","Kajikia audax","Striped marlin","Chile","X2010",0,20,0,0,0,1,0,0,0
600223,NA,"Striped marlin","Kajikia audax","Striped marlin","Chile","X2011",0,3,0,0,0,1,0,0,0
600223,NA,"Striped marlin","Kajikia audax","Striped marlin","Chile","X2012",0,8,0,0,0,1,0,0,0
600223,NA,"Striped marlin","Kajikia audax","Striped marlin","Chile","X2013",0,10,0,0,0,1,0,0,0
600223,NA,"Striped marlin","Kajikia audax","Striped marlin","Chile","X2014",0,42,0,0,0,1,0,0,0
600223,NA,"Striped marlin","Kajikia audax","Striped marlin","Chile","X2015",0,55,0,0,0,1,0,0,0
600223,NA,"Striped marlin","Kajikia audax","Striped marlin","Chile","X2016",0,28,0,0,0,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Brazil","X2010",0,0,1303,9,0,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Brazil","X2011",0,0,1461,0,0,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Brazil","X2012",0,0,1138,0,0,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Brazil","X2013",0,0,809,13,0,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Brazil","X2014",0,0,682,20,0,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Brazil","X2015",0,0,862,0,0,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Brazil","X2016",0,0,1214,0,0,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Chile","X2010",0,0,1760,0,879,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Chile","X2011",0,0,2284,2,1538,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Chile","X2012",0,0,2177,0,2016,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Chile","X2013",0,0,1024,53,899,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Chile","X2014",0,0,1228,0,1024,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Chile","X2015",0,0,1380,0,1152,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Chile","X2016",0,0,2166,2,2315,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Peru","X2010",0,0,22,41,44,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Peru","X2011",0,0,47,32,126,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Peru","X2012",0,0,168,40,188,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Peru","X2013",0,0,391,342,68,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Peru","X2014",0,0,85,20,74,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Peru","X2015",0,0,121,10,155,1,0,0,0
600226,NA,"Swordfish","Xiphias gladius","Swordfish","Peru","X2016",0,0,19,26,274,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Brazil","X2010",0,2927,99,3,0,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Brazil","X2011",0,3033,104,0,0,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Brazil","X2012",0,2833,73,0,0,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Brazil","X2013",0,1427,0,8,0,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Brazil","X2014",0,2892,35,0,0,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Brazil","X2015",0,2588,83,0,0,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Brazil","X2016",0,2380,85,0,0,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Chile","X2010",0,4363,318,1,120,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Chile","X2011",0,4949,201,0,70,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Chile","X2012",0,6339,539,0,210,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Chile","X2013",0,4852,697,14,220,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Chile","X2014",0,5799,531,0,101,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Chile","X2015",0,6029,594,4,111,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Chile","X2016",0,6928,460,0,123,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Peru","X2010",0,418,0,0,0,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Peru","X2011",0,1362,0,0,0,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Peru","X2012",0,2756,13,0,0,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Peru","X2013",0,1534,12,12,0,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Peru","X2014",0,1858,21,8,0,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Peru","X2015",0,308,0,0,0,1,0,0,0
600226,NA,"Swordfish ","Xiphias gladius","Swordfish ","Peru","X2016",0,454,0,0,0,1,0,0,0
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Brazil","X2010",0,0,0,4944,0,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Brazil","X2011",0,0,0,2208,0,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Brazil","X2012",0,0,0,54072,0,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Brazil","X2013",0,0,0,63570,0,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Brazil","X2014",0,0,0,75030,0,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Brazil","X2015",0,0,0,80234,0,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Brazil","X2016",0,0,0,70171,0,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Chile","X2010",123233,0,42686,308,24356,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Chile","X2011",264349,0,64141,0,68197,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Chile","X2012",399678,0,91335,0,83259,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Chile","X2013",492329,0,135895,0,120230,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Chile","X2014",644459,0,194346,0,169452,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Chile","X2015",608546,0,206358,0,136749,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Chile","X2016",532225,0,189310,0,107071,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Peru","X2011",0,0,0,1,0,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Peru","X2012",0,0,0,178,0,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Peru","X2013",0,0,0,336,0,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Peru","X2014",0,0,0,219,0,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Peru","X2015",0,0,0,289,0,NA,NA,NA,NA
600236,NA,"Atlantic salmon",NA,"Atlantic salmon","Peru","X2016",0,0,0,273,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Brazil","X2010",5123,0,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Brazil","X2011",1340,0,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Brazil","X2012",1298,0,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Brazil","X2013",957,0,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Brazil","X2014",1700,0,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Brazil","X2015",1600,0,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Brazil","X2016",1700,0,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Chile","X2010",220244,0,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Chile","X2011",224448,0,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Chile","X2012",254353,0,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Chile","X2013",142681,0,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Chile","X2014",151773,0,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Chile","X2015",94717,0,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Chile","X2016",84607,0,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Peru","X2010",14250,291,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Peru","X2011",19962.3,399,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Peru","X2012",24762,394,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Peru","X2013",34992.5,439,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Peru","X2014",32923.4,329,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Peru","X2015",40946.5,291,0,0,0,NA,NA,NA,NA
600239,NA,"Rainbow trout",NA,"Rainbow trout","Peru","X2016",52245.5,402,0,0,0,NA,NA,NA,NA
600243,NA,"Sockeye salmon",NA,"Sockeye salmon","Brazil","X2010",0,0,0,1,0,NA,NA,NA,NA
600243,NA,"Sockeye salmon",NA,"Sockeye salmon","Brazil","X2012",0,0,0,4,0,NA,NA,NA,NA
600243,NA,"Sockeye salmon",NA,"Sockeye salmon","Brazil","X2013",0,0,0,30,0,NA,NA,NA,NA
600243,NA,"Sockeye salmon",NA,"Sockeye salmon","Brazil","X2014",0,0,0,69,0,NA,NA,NA,NA
600243,NA,"Sockeye salmon",NA,"Sockeye salmon","Brazil","X2015",0,0,0,15,0,NA,NA,NA,NA
600243,NA,"Sockeye salmon",NA,"Sockeye salmon","Brazil","X2016",0,0,0,21,0,NA,NA,NA,NA
600243,NA,"Sockeye salmon",NA,"Sockeye salmon","Chile","X2010",0,0,58,0,0,NA,NA,NA,NA
600243,NA,"Sockeye salmon",NA,"Sockeye salmon","Chile","X2011",0,0,121,0,0,NA,NA,NA,NA
600243,NA,"Sockeye salmon",NA,"Sockeye salmon","Chile","X2012",0,0,68,0,0,NA,NA,NA,NA
600243,NA,"Sockeye salmon",NA,"Sockeye salmon","Chile","X2013",0,0,75,0,0,NA,NA,NA,NA
600243,NA,"Sockeye salmon",NA,"Sockeye salmon","Chile","X2014",0,0,35,0,0,NA,NA,NA,NA
600243,NA,"Sockeye salmon",NA,"Sockeye salmon","Chile","X2015",0,0,21,0,0,NA,NA,NA,NA
600243,NA,"Sockeye salmon",NA,"Sockeye salmon","Chile","X2016",0,0,3,0,0,NA,NA,NA,NA
600243,NA,"Sockeye salmon",NA,"Sockeye salmon","Peru","X2013",0,0,9,0,0,NA,NA,NA,NA
600243,NA,"Sockeye salmon",NA,"Sockeye salmon","Peru","X2016",0,0,17,0,0,NA,NA,NA,NA
600244,NA,"Chinook salmon",NA,"Chinook salmon","Chile","X2010",636,0,0,0,0,NA,NA,NA,NA
600244,NA,"Chinook salmon",NA,"Chinook salmon","Chile","X2011",1094,0,0,0,0,NA,NA,NA,NA
600244,NA,"Chinook salmon",NA,"Chinook salmon","Chile","X2012",1688,0,0,0,0,NA,NA,NA,NA
600244,NA,"Chinook salmon",NA,"Chinook salmon","Chile","X2013",984,0,0,0,0,NA,NA,NA,NA
600245,NA,"Coho salmon",NA,"Coho salmon","Chile","X2010",122744,0,0,0,0,NA,NA,NA,NA
600245,NA,"Coho salmon",NA,"Coho salmon","Chile","X2011",159578,0,0,0,0,NA,NA,NA,NA
600245,NA,"Coho salmon",NA,"Coho salmon","Chile","X2012",161953,0,0,0,0,NA,NA,NA,NA
600245,NA,"Coho salmon",NA,"Coho salmon","Chile","X2013",144577,0,0,0,0,NA,NA,NA,NA
600245,NA,"Coho salmon",NA,"Coho salmon","Chile","X2014",158947,0,0,0,0,NA,NA,NA,NA
600245,NA,"Coho salmon",NA,"Coho salmon","Chile","X2015",127016,0,0,0,0,NA,NA,NA,NA
600245,NA,"Coho salmon",NA,"Coho salmon","Chile","X2016",110980,0,0,0,0,NA,NA,NA,NA
600299,NA,"Argentine conger","Conger orbignianus","Argentine conger","Brazil","X2010",0,35,0,0,0,0.999,0,0,0
600299,NA,"Argentine conger","Conger orbignianus","Argentine conger","Brazil","X2011",0,113,0,0,0,0.999,0,0,0
600299,NA,"Argentine conger","Conger orbignianus","Argentine conger","Brazil","X2012",0,123,0,0,0,0.999,0,0,0
600299,NA,"Argentine conger","Conger orbignianus","Argentine conger","Brazil","X2013",0,106,0,0,0,0.999,0,0,0
600299,NA,"Argentine conger","Conger orbignianus","Argentine conger","Brazil","X2014",0,128,0,0,0,0.999,0,0,0
600299,NA,"Argentine conger","Conger orbignianus","Argentine conger","Brazil","X2015",0,115,0,0,0,0.999,0,0,0
