"subsector","year","region","month","species","tons","international_waters"
"artisanal",2015,"national","ENE","MERLUZA COMUN",543,0
"artisanal",2015,"national","ENE","MERLUZA DE COLA",NA,0
"artisanal",2015,"national","ENE","MERLUZA DEL SUR O AUSTRAL",701,0
"artisanal",2015,"national","ENE","PAMPANITO",2,0
"artisanal",2015,"national","ENE","PEJEGALLO",45,0
"artisanal",2015,"national","ENE","PEJEPERRO",1,0
"artisanal",2015,"national","ENE","PEJERRATA O GRANADERO",NA,0
"artisanal",2015,"national","ENE","PEJERREY DE MAR",20,0
"artisanal",2015,"national","ENE","PEJEZORRO",NA,0
"artisanal",2015,"national","ENE","PESCADO NO CLASIFICADO",NA,0
"artisanal",2015,"national","ENE","PEZ SOL",2,0
"artisanal",2015,"national","ENE","PICHIBUENO",NA,0
"artisanal",2015,"national","ENE","RAYA VOLANTIN",2,0
"artisanal",2015,"national","ENE","REINETA",3309,0
"artisanal",2015,"national","ENE","REMOREMO",NA,0
"artisanal",2015,"national","ENE","ROBALO",21,0
"artisanal",2015,"national","ENE","ROLLIZO",2,0
"artisanal",2015,"national","ENE","RONCACHO",1,0
"artisanal",2015,"national","ENE","SARDINA AUSTRAL",9936,0
"artisanal",2015,"national","ENE","SARDINA COMUN",365,0
"artisanal",2015,"national","ENE","SARDINA ESPANOLA",3,0
"artisanal",2015,"national","ENE","SARGO",1,0
"artisanal",2015,"national","ENE","SIERRA",597,0
"artisanal",2015,"national","ENE","TIBURON O MARRAJO DENTUDO",25,0
"artisanal",2015,"national","ENE","TIBURON SARDINERO",1,0
"artisanal",2015,"national","ENE","TOLLO",1,0
"artisanal",2015,"national","ENE","TOLLO DE CACHOS",1,0
"artisanal",2015,"national","ENE","VIDRIOLA, PALOMETA, DORADO O TOREMO",142,0
"artisanal",2015,"national","ENE","VIEJA O MULATA",1,0
"artisanal",2015,"national","ENE","ALMEJA",568,0
"artisanal",2015,"national","ENE","CALAMAR",2,0
"artisanal",2015,"national","ENE","CARACOL LOCATE",133,0
"artisanal",2015,"national","ENE","CARACOL PALO PALO",5,0
"artisanal",2015,"national","ENE","CARACOL PICUYO",NA,0
"artisanal",2015,"national","ENE","CARACOL RUBIO",NA,0
"artisanal",2015,"national","ENE","CARACOL TEGULA",6,0
"artisanal",2015,"national","ENE","CARACOL TRUMULCO",4,0
"artisanal",2015,"national","ENE","CHOCHA",1,0
"artisanal",2015,"national","ENE","CHOLGA",489,0
"artisanal",2015,"national","ENE","CHORITO",92,0
"artisanal",2015,"national","ENE","CHORO",77,0
"artisanal",2015,"national","ENE","CULENGUE",167,0
"artisanal",2015,"national","ENE","HUEPO O NAVAJA DE MAR",878,0
"artisanal",2015,"national","ENE","JIBIA O CALAMAR ROJO",6314,0
"artisanal",2015,"national","ENE","JULIANA O TAWERA",404,0
"artisanal",2015,"national","ENE","LAPA BONETE",NA,0
"artisanal",2015,"national","ENE","LAPA NEGRA",63,0
"artisanal",2015,"national","ENE","LAPA PICTA",NA,0
"artisanal",2015,"national","ENE","LAPA REINA",NA,0
"artisanal",2015,"national","ENE","LAPA ROSADA",10,0
"artisanal",2015,"national","ENE","LOCO",98,0
"artisanal",2015,"national","ENE","MACHA",69,0
"artisanal",2015,"national","ENE","NAVAJUELA",98,0
"artisanal",2015,"national","ENE","OSTION DEL SUR",NA,0
"artisanal",2015,"national","ENE","OSTRA CHILENA",NA,0
"artisanal",2015,"national","ENE","PULPO DE JUAN FERNANDEZ",NA,0
"artisanal",2015,"national","ENE","PULPO DEL NORTE",NA,0
"artisanal",2015,"national","ENE","PULPO DEL SUR",1,0
"artisanal",2015,"national","ENE","TAQUILLA",66,0
"artisanal",2015,"national","ENE","TUMBAO",50,0
"artisanal",2015,"national","ENE","CAMARON DE ROCA",NA,0
"artisanal",2015,"national","ENE","CAMARON NAILON",213,0
"artisanal",2015,"national","ENE","CANGREJO DORADO DE J. FERNANDEZ",1,0
"artisanal",2015,"national","ENE","CENTOLLA",NA,0
"artisanal",2015,"national","ENE","CENTOLLON",NA,0
"artisanal",2015,"national","ENE","GAMBA",2,0
"artisanal",2015,"national","ENE","JAIBA LIMON",56,0
"artisanal",2015,"national","ENE","JAIBA MARMOLA",346,0
"artisanal",2015,"national","ENE","JAIBA MORA",9,0
"artisanal",2015,"national","ENE","JAIBA PACO",NA,0
"artisanal",2015,"national","ENE","JAIBA PANCHOTE O CANGREJO",1,0
"artisanal",2015,"national","ENE","JAIBA PANCORA",NA,0
"artisanal",2015,"national","ENE","JAIBA PATUDA",2,0
"artisanal",2015,"national","ENE","JAIBA PELUDA O PACHONA",58,0
"artisanal",2015,"national","ENE","JAIBA REINA",10,0
"artisanal",2015,"national","ENE","JAIBA REMADORA",33,0
"artisanal",2015,"national","ENE","LANGOSTA DE J.FERNANDEZ",14,0
"artisanal",2015,"national","ENE","LANGOSTA ENANA",NA,0
"artisanal",2015,"national","ENE","LANGOSTINO AMARILLO",NA,0
"artisanal",2015,"national","ENE","LANGOSTINO COLORADO",NA,0
"artisanal",2015,"national","ENE","LANGOSTINO ENANO",29,0
"artisanal",2015,"national","ENE","PICOROCO",14,0
"artisanal",2015,"national","ENE","PULGA SALTARINA O GAMBITA",NA,0
"artisanal",2015,"national","ENE","ERIZO",64,0
"artisanal",2015,"national","ENE","MEDUSA",NA,0
"artisanal",2015,"national","ENE","PEPINO DE MAR",3,0
"artisanal",2015,"national","ENE","PIURE",184,0
"artisanal",2015,"national","FEB","CHASCA",35,0
"artisanal",2015,"national","FEB","CHASCON O HUIRO NEGRO",10961,0
"artisanal",2015,"national","FEB","CHICOREA DE MAR",232,0
"artisanal",2015,"national","FEB","COCHAYUYO",1222,0
"artisanal",2015,"national","FEB","HUIRO",3440,0
"artisanal",2015,"national","FEB","HUIRO PALO",5059,0
"artisanal",2015,"national","FEB","LECHUGUILLA",22,0
"artisanal",2015,"national","FEB","LIQUEN GOMOSO",90,0
"artisanal",2015,"national","FEB","LUCHE",9,0
"artisanal",2015,"national","FEB","LUGA CUCHARA O CORTA",734,0
"artisanal",2015,"national","FEB","LUGA NEGRA O CRESPA",9888,0
"artisanal",2015,"national","FEB","LUGA-ROJA",4430,0
"artisanal",2015,"national","FEB","PELILLO",4402,0
"artisanal",2015,"national","FEB","ACHA O HACHA",NA,0
"artisanal",2015,"national","FEB","ALBACORA O PEZ ESPADA / IVI HEHEU",1,0
"artisanal",2015,"national","FEB","ANCHOVETA",1289,0
"artisanal",2015,"national","FEB","ANGUILA",6,0
"artisanal",2015,"national","FEB","APANADO",1,0
"artisanal",2015,"national","FEB","ATUN ALETA AMARILLA / KAHI AVE AVE",NA,0
"artisanal",2015,"national","FEB","ATUN ALETA LARGA",NA,0
"artisanal",2015,"national","FEB","ATUN CHAUCHERA",NA,0
"artisanal",2015,"national","FEB","ATUN OJOS GRANDES / KAHI MATA TATA",NA,0
"artisanal",2015,"national","FEB","AZULEJO",9,0
"artisanal",2015,"national","FEB","BACALADILLO O MOTE",1531,0
"artisanal",2015,"national","FEB","BACALAO DE J.FERNANDEZ / KOPUKU HAHA ROA",NA,0
"artisanal",2015,"national","FEB","BACALAO DE PROFUNDIDAD",315,0
"artisanal",2015,"national","FEB","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO",NA,0
"artisanal",2015,"national","FEB","BARRACUDA O PETO / KANA KANA",NA,0
"artisanal",2015,"national","FEB","BLANQUILLO",3,0
"artisanal",2015,"national","FEB","BONITO",3,0
"artisanal",2015,"national","FEB","BRECA O BILAGAY",9,0
"artisanal",2015,"national","FEB","BROTULA",NA,0
"artisanal",2015,"national","FEB","CABALLA",7351,0
"artisanal",2015,"national","FEB","CABINZA",5,0
"artisanal",2015,"national","FEB","CABRILLA COMUN",8,0
"artisanal",2015,"national","FEB","CABRILLA ESPANOLA",1,0
"artisanal",2015,"national","FEB","CANQUE",NA,0
"artisanal",2015,"national","FEB","CHANCHARRO",NA,0
"artisanal",2015,"national","FEB","COJINOBA DEL NORTE / PIAFRI",21,0
"artisanal",2015,"national","FEB","COJINOBA DEL SUR O AZUL",NA,0
"artisanal",2015,"national","FEB","COJINOBA MOTEADA",NA,0
"artisanal",2015,"national","FEB","CONGRIO COLORADO",59,0
"artisanal",2015,"national","FEB","CONGRIO DORADO",60,0
"artisanal",2015,"national","FEB","CONGRIO NEGRO",20,0
"artisanal",2015,"national","FEB","CORVINA",107,0
"artisanal",2015,"national","FEB","JERGUILLA",2,0
"artisanal",2015,"national","FEB","JUREL",5931,0
"artisanal",2015,"national","FEB","JUREL DE JUAN FERNANDEZ",3,0
"artisanal",2015,"national","FEB","LENGUADO",NA,0
"artisanal",2015,"national","FEB","LENGUADO DE OJOS CHICOS",3,0
"artisanal",2015,"national","FEB","LISA",3,0
"artisanal",2015,"national","FEB","MACHUELO O TRITRE",270,0
"artisanal",2015,"national","FEB","MARLIN",1,0
"artisanal",2015,"national","FEB","MARLIN RAYADO",NA,0
"artisanal",2015,"national","FEB","MERLUZA COMUN",348,0
"artisanal",2015,"national","FEB","MERLUZA DE COLA",NA,0
"artisanal",2015,"national","FEB","MERLUZA DEL SUR O AUSTRAL",845,0
"artisanal",2015,"national","FEB","PAMPANITO",55,0
"artisanal",2015,"national","FEB","PEJEGALLO",54,0
"artisanal",2015,"national","FEB","PEJEPERRO",NA,0
"artisanal",2015,"national","FEB","PEJERRATA O GRANADERO",NA,0
"artisanal",2015,"national","FEB","PEJERREY DE MAR",59,0
"artisanal",2015,"national","FEB","PEJEZORRO",NA,0
"artisanal",2015,"national","FEB","PESCADO NO CLASIFICADO",1,0
"artisanal",2015,"national","FEB","PEZ SOL",NA,0
"artisanal",2015,"national","FEB","PICHIBUENO",NA,0
"artisanal",2015,"national","FEB","RAYA VOLANTIN",5,0
"artisanal",2015,"national","FEB","REINETA",5046,0
"artisanal",2015,"national","FEB","REMOREMO",NA,0
"artisanal",2015,"national","FEB","ROBALO",17,0
"artisanal",2015,"national","FEB","ROLLIZO",1,0
"artisanal",2015,"national","FEB","RONCACHO",NA,0
"artisanal",2015,"national","FEB","SARDINA AUSTRAL",6848,0
"artisanal",2015,"national","FEB","SARDINA COMUN",16685,0
"artisanal",2015,"national","FEB","SARDINA ESPANOLA",30,0
"artisanal",2015,"national","FEB","SARGO",NA,0
"artisanal",2015,"national","FEB","SIERRA",319,0
"artisanal",2015,"national","FEB","TIBURON O MARRAJO DENTUDO",45,0
"artisanal",2015,"national","FEB","TIBURON SARDINERO",NA,0
"artisanal",2015,"national","FEB","TOLLO",1,0
"artisanal",2015,"national","FEB","TOLLO DE CACHOS",NA,0
"artisanal",2015,"national","FEB","VIDRIOLA, PALOMETA, DORADO O TOREMO",93,0
"artisanal",2015,"national","FEB","VIEJA O MULATA",NA,0
"artisanal",2015,"national","FEB","ALMEJA",787,0
"artisanal",2015,"national","FEB","CALAMAR",2,0
"artisanal",2015,"national","FEB","CARACOL LOCATE",50,0
"artisanal",2015,"national","FEB","CARACOL PALO PALO",3,0
"artisanal",2015,"national","FEB","CARACOL PICUYO",NA,0
"artisanal",2015,"national","FEB","CARACOL RUBIO",NA,0
"artisanal",2015,"national","FEB","CARACOL TEGULA",7,0
"artisanal",2015,"national","FEB","CARACOL TRUMULCO",5,0
"artisanal",2015,"national","FEB","CHOCHA",1,0
"artisanal",2015,"national","FEB","CHOLGA",504,0
"artisanal",2015,"national","FEB","CHORITO",88,0
"artisanal",2015,"national","FEB","CHORO",92,0
"artisanal",2015,"national","FEB","CULENGUE",119,0
"artisanal",2015,"national","FEB","HUEPO O NAVAJA DE MAR",579,0
"artisanal",2015,"national","FEB","JIBIA O CALAMAR ROJO",12692,0
"artisanal",2015,"national","FEB","JULIANA O TAWERA",320,0
"artisanal",2015,"national","FEB","LAPA BONETE",NA,0
"artisanal",2015,"national","FEB","LAPA NEGRA",32,0
"artisanal",2015,"national","FEB","LAPA PICTA",1,0
"artisanal",2015,"national","FEB","LAPA REINA",NA,0
"artisanal",2015,"national","FEB","LAPA ROSADA",9,0
"artisanal",2015,"national","FEB","LOCO",24,0
"artisanal",2015,"national","FEB","MACHA",150,0
"artisanal",2015,"national","FEB","NAVAJUELA",241,0
"artisanal",2015,"national","FEB","OSTION DEL SUR",488,0
"artisanal",2015,"national","FEB","OSTRA CHILENA",NA,0
"artisanal",2015,"national","FEB","PULPO DE JUAN FERNANDEZ",NA,0
"artisanal",2015,"national","FEB","PULPO DEL NORTE",NA,0
"artisanal",2015,"national","FEB","PULPO DEL SUR",1,0
"artisanal",2015,"national","FEB","TAQUILLA",68,0
"artisanal",2015,"national","FEB","TUMBAO",38,0
"artisanal",2015,"national","FEB","CAMARON DE ROCA",NA,0
"artisanal",2015,"national","FEB","CAMARON NAILON",247,0
"artisanal",2015,"national","FEB","CANGREJO DORADO DE J. FERNANDEZ",1,0
"artisanal",2015,"national","FEB","CENTOLLA",111,0
"artisanal",2015,"national","FEB","CENTOLLON",9,0
"artisanal",2015,"national","FEB","GAMBA",2,0
"artisanal",2015,"national","FEB","JAIBA LIMON",66,0
"artisanal",2015,"national","FEB","JAIBA MARMOLA",388,0
"artisanal",2015,"national","FEB","JAIBA MORA",16,0
"artisanal",2015,"national","FEB","JAIBA PACO",NA,0
"artisanal",2015,"national","FEB","JAIBA PANCHOTE O CANGREJO",2,0
"artisanal",2015,"national","FEB","JAIBA PANCORA",NA,0
"artisanal",2015,"national","FEB","JAIBA PATUDA",1,0
"artisanal",2015,"national","FEB","JAIBA PELUDA O PACHONA",48,0
"artisanal",2015,"national","FEB","JAIBA REINA",12,0
"artisanal",2015,"national","FEB","JAIBA REMADORA",21,0
"artisanal",2015,"national","FEB","LANGOSTA DE J.FERNANDEZ",12,0
"artisanal",2015,"national","FEB","LANGOSTA ENANA",NA,0
"artisanal",2015,"national","FEB","LANGOSTINO AMARILLO",NA,0
"artisanal",2015,"national","FEB","LANGOSTINO COLORADO",NA,0
"artisanal",2015,"national","FEB","LANGOSTINO ENANO",30,0
"artisanal",2015,"national","FEB","PICOROCO",8,0
"artisanal",2015,"national","FEB","PULGA SALTARINA O GAMBITA",NA,0
"artisanal",2015,"national","FEB","ERIZO",99,0
"artisanal",2015,"national","FEB","MEDUSA",NA,0
"artisanal",2015,"national","FEB","PEPINO DE MAR",10,0
"artisanal",2015,"national","FEB","PIURE",180,0
"artisanal",2015,"national","MAR","CHASCA",12,0
"artisanal",2015,"national","MAR","CHASCON O HUIRO NEGRO",11178,0
"artisanal",2015,"national","MAR","CHICOREA DE MAR",275,0
"artisanal",2015,"national","MAR","COCHAYUYO",1390,0
"artisanal",2015,"national","MAR","HUIRO",3056,0
"artisanal",2015,"national","MAR","HUIRO PALO",4290,0
"artisanal",2015,"national","MAR","LECHUGUILLA",NA,0
"artisanal",2015,"national","MAR","LIQUEN GOMOSO",64,0
"artisanal",2015,"national","MAR","LUCHE",7,0
"artisanal",2015,"national","MAR","LUGA CUCHARA O CORTA",413,0
"artisanal",2015,"national","MAR","LUGA NEGRA O CRESPA",10415,0
"artisanal",2015,"national","MAR","LUGA-ROJA",4488,0
"artisanal",2015,"national","MAR","PELILLO",5188,0
"artisanal",2015,"national","MAR","ACHA O HACHA",NA,0
"artisanal",2015,"national","MAR","ALBACORA O PEZ ESPADA / IVI HEHEU",38,0
"artisanal",2015,"national","MAR","ANCHOVETA",34091,0
"artisanal",2015,"national","MAR","ANGUILA",7,0
"artisanal",2015,"national","MAR","APANADO",NA,0
"artisanal",2015,"national","MAR","ATUN ALETA AMARILLA / KAHI AVE AVE",1,0
"artisanal",2015,"national","MAR","ATUN ALETA LARGA",NA,0
"artisanal",2015,"national","MAR","ATUN CHAUCHERA",NA,0
"artisanal",2015,"national","MAR","ATUN OJOS GRANDES / KAHI MATA TATA",NA,0
"artisanal",2015,"national","MAR","AZULEJO",10,0
"artisanal",2015,"national","MAR","BACALADILLO O MOTE",5044,0
"artisanal",2015,"national","MAR","BACALAO DE J.FERNANDEZ / KOPUKU HAHA ROA",1,0
"artisanal",2015,"national","MAR","BACALAO DE PROFUNDIDAD",296,0
"artisanal",2015,"national","MAR","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO",NA,0
"artisanal",2015,"national","MAR","BARRACUDA O PETO / KANA KANA",NA,0
"artisanal",2015,"national","MAR","BLANQUILLO",2,0
"artisanal",2015,"national","MAR","BONITO",1,0
"artisanal",2015,"national","MAR","BRECA O BILAGAY",10,0
"artisanal",2015,"national","MAR","BROTULA",1,0
"artisanal",2015,"national","MAR","CABALLA",1832,0
"artisanal",2015,"national","MAR","CABINZA",4,0
"artisanal",2015,"national","MAR","CABRILLA COMUN",12,0
"artisanal",2015,"national","MAR","CABRILLA ESPANOLA",1,0
"artisanal",2015,"national","MAR","CANQUE",1,0
"artisanal",2015,"national","MAR","CHANCHARRO",2,0
"artisanal",2015,"national","MAR","COJINOBA DEL NORTE / PIAFRI",15,0
"artisanal",2015,"national","MAR","COJINOBA DEL SUR O AZUL",NA,0
"artisanal",2015,"national","MAR","COJINOBA MOTEADA",3,0
"artisanal",2015,"national","MAR","CONGRIO COLORADO",60,0
"artisanal",2015,"national","MAR","CONGRIO DORADO",39,0
"artisanal",2015,"national","MAR","CONGRIO NEGRO",17,0
"artisanal",2015,"national","MAR","CORVINA",97,0
"artisanal",2015,"national","MAR","JERGUILLA",NA,0
"artisanal",2015,"national","MAR","JUREL",6520,0
"artisanal",2015,"national","MAR","JUREL DE JUAN FERNANDEZ",4,0
"artisanal",2015,"national","MAR","LENGUADO",NA,0
"artisanal",2015,"national","MAR","LENGUADO DE OJOS CHICOS",1,0
"artisanal",2015,"national","MAR","LISA",5,0
"artisanal",2015,"national","MAR","MACHUELO O TRITRE",831,0
"artisanal",2015,"national","MAR","MARLIN",3,0
"artisanal",2015,"national","MAR","MARLIN RAYADO",1,0
"artisanal",2015,"national","MAR","MERLUZA COMUN",643,0
"artisanal",2015,"national","MAR","MERLUZA DE COLA",NA,0
"artisanal",2015,"national","MAR","MERLUZA DEL SUR O AUSTRAL",981,0
"artisanal",2015,"national","MAR","PAMPANITO",190,0
"artisanal",2015,"national","MAR","PEJEGALLO",80,0
"artisanal",2015,"national","MAR","PEJEPERRO",3,0
"artisanal",2015,"national","MAR","PEJERRATA O GRANADERO",1,0
"artisanal",2015,"national","MAR","PEJERREY DE MAR",63,0
"artisanal",2015,"national","MAR","PEJEZORRO",NA,0
"artisanal",2015,"national","MAR","PESCADO NO CLASIFICADO",NA,0
"artisanal",2015,"national","MAR","PEZ SOL",NA,0
"artisanal",2015,"national","MAR","PICHIBUENO",1,0
"artisanal",2015,"national","MAR","RAYA VOLANTIN",NA,0
"artisanal",2015,"national","MAR","REINETA",5244,0
"artisanal",2015,"national","MAR","REMOREMO",NA,0
"artisanal",2015,"national","MAR","ROBALO",36,0
"artisanal",2015,"national","MAR","ROLLIZO",2,0
"artisanal",2015,"national","MAR","RONCACHO",NA,0
"artisanal",2015,"national","MAR","SARDINA AUSTRAL",6384,0
"artisanal",2015,"national","MAR","SARDINA COMUN",42569,0
"artisanal",2015,"national","MAR","SARDINA ESPANOLA",37,0
"artisanal",2015,"national","MAR","SARGO",1,0
"artisanal",2015,"national","MAR","SIERRA",407,0
"artisanal",2015,"national","MAR","TIBURON O MARRAJO DENTUDO",35,0
"artisanal",2015,"national","MAR","TIBURON SARDINERO",4,0
"artisanal",2015,"national","MAR","TOLLO",NA,0
"artisanal",2015,"national","MAR","TOLLO DE CACHOS",NA,0
"artisanal",2015,"national","MAR","VIDRIOLA, PALOMETA, DORADO O TOREMO",50,0
"artisanal",2015,"national","MAR","VIEJA O MULATA",NA,0
"artisanal",2015,"national","MAR","ALMEJA",1469,0
"artisanal",2015,"national","MAR","CALAMAR",1,0
"artisanal",2015,"national","MAR","CARACOL LOCATE",20,0
"artisanal",2015,"national","MAR","CARACOL PALO PALO",26,0
"artisanal",2015,"national","MAR","CARACOL PICUYO",1,0
"artisanal",2015,"national","MAR","CARACOL RUBIO",NA,0
"artisanal",2015,"national","MAR","CARACOL TEGULA",1,0
"artisanal",2015,"national","MAR","CARACOL TRUMULCO",6,0
"artisanal",2015,"national","MAR","CHOCHA",NA,0
"artisanal",2015,"national","MAR","CHOLGA",924,0
"artisanal",2015,"national","MAR","CHORITO",154,0
"artisanal",2015,"national","MAR","CHORO",132,0
"artisanal",2015,"national","MAR","CULENGUE",128,0
"artisanal",2015,"national","MAR","HUEPO O NAVAJA DE MAR",470,0
"artisanal",2015,"national","MAR","JIBIA O CALAMAR ROJO",10692,0
"artisanal",2015,"national","MAR","JULIANA O TAWERA",551,0
"artisanal",2015,"national","MAR","LAPA BONETE",NA,0
"artisanal",2015,"national","MAR","LAPA NEGRA",31,0
"artisanal",2015,"national","MAR","LAPA PICTA",1,0
"artisanal",2015,"national","MAR","LAPA REINA",NA,0
"artisanal",2015,"national","MAR","LAPA ROSADA",NA,0
"artisanal",2015,"national","MAR","LOCO",49,0
"artisanal",2015,"national","MAR","MACHA",83,0
"artisanal",2015,"national","MAR","NAVAJUELA",382,0
"artisanal",2015,"national","MAR","OSTION DEL SUR",126,0
"artisanal",2015,"national","MAR","OSTRA CHILENA",NA,0
"artisanal",2015,"national","MAR","PULPO DE JUAN FERNANDEZ",NA,0
"artisanal",2015,"national","MAR","PULPO DEL NORTE",197,0
"artisanal",2015,"national","MAR","PULPO DEL SUR",91,0
"artisanal",2015,"national","MAR","TAQUILLA",56,0
"artisanal",2015,"national","MAR","TUMBAO",61,0
"artisanal",2015,"national","MAR","CAMARON DE ROCA",1,0
"artisanal",2015,"national","MAR","CAMARON NAILON",218,0
"artisanal",2015,"national","MAR","CANGREJO DORADO DE J. FERNANDEZ",2,0
"artisanal",2015,"national","MAR","CENTOLLA",45,0
"artisanal",2015,"national","MAR","CENTOLLON",290,0
"artisanal",2015,"national","MAR","GAMBA",4,0
"artisanal",2015,"national","MAR","JAIBA LIMON",60,0
"artisanal",2015,"national","MAR","JAIBA MARMOLA",475,0
"artisanal",2015,"national","MAR","JAIBA MORA",10,0
"artisanal",2015,"national","MAR","JAIBA PACO",NA,0
"artisanal",2015,"national","MAR","JAIBA PANCHOTE O CANGREJO",2,0
"artisanal",2015,"national","MAR","JAIBA PANCORA",NA,0
"artisanal",2015,"national","MAR","JAIBA PATUDA",NA,0
"artisanal",2015,"national","MAR","JAIBA PELUDA O PACHONA",44,0
